Date,AAPL_Score,SBUX_Score,MSFT_Score,CSCO_Score,QCOM_Score,Facebook_Score,AMZN_Score,TSLA_Score,AMD_Score,ZNGA_Score
2014-08-11,96.81,72.91,94.82,92.43,52.19,97.61,33.86,100.0,86.85,3.19
2014-08-12,96.41,72.51,95.62,90.84,49.0,96.41,34.26,100.0,80.08,3.98
2014-08-13,98.41,66.14,97.21,92.03,50.2,98.41,42.23,100.0,84.06,2.79
2014-08-14,98.41,57.37,97.21,78.49,52.59,98.41,50.2,100.0,79.68,4.38
2014-08-15,98.8,60.16,98.8,75.3,49.4,97.21,51.0,100.0,86.45,8.37
2014-08-18,100.0,68.92,100.0,79.68,52.99,98.41,51.39,98.41,90.04,19.52
2014-08-19,100.0,76.1,100.0,79.68,53.39,100.0,51.39,97.61,92.43,22.71
2014-08-20,100.0,73.71,99.2,83.67,61.35,98.41,51.79,97.21,93.23,23.51
2014-08-21,100.0,67.33,99.6,87.25,62.55,97.21,48.21,96.41,90.84,17.13
2014-08-22,100.0,64.54,99.2,79.28,63.35,97.21,45.42,97.61,91.24,18.73
2014-08-25,100.0,72.91,99.2,82.07,60.96,99.2,49.8,100.0,86.85,11.16
2014-08-26,99.2,70.52,98.01,84.86,64.14,100.0,53.78,99.2,87.25,7.97
2014-08-27,100.0,71.71,97.21,84.46,63.35,96.81,54.58,100.0,84.06,4.78
2014-08-28,100.0,70.12,97.21,86.45,58.57,94.82,52.99,100.0,83.67,4.78
2014-08-29,100.0,70.12,100.0,88.05,56.97,97.61,52.59,100.0,84.86,5.18
2014-09-02,100.0,65.34,97.61,86.45,49.8,100.0,53.78,100.0,83.67,11.16
2014-09-03,95.22,54.58,96.81,90.04,48.21,99.2,51.79,99.6,87.25,11.16
2014-09-04,94.02,58.96,99.2,86.45,49.8,99.2,55.38,100.0,82.47,15.14
2014-09-05,95.22,72.51,100.0,88.45,54.58,100.0,56.18,98.8,82.47,18.73
2014-09-08,94.02,67.73,100.0,86.45,55.38,100.0,52.59,99.2,80.88,11.95
2014-09-09,92.83,56.57,100.0,84.46,54.58,98.8,40.24,98.41,73.31,7.17
2014-09-10,97.61,59.76,100.0,86.06,55.38,99.6,41.04,98.41,73.31,8.37
2014-09-11,98.01,45.82,100.0,91.63,57.37,100.0,40.24,98.01,73.31,6.77
2014-09-12,98.41,41.83,98.8,90.84,49.4,99.2,40.64,97.61,54.98,6.37
2014-09-15,98.01,36.65,98.01,89.24,47.01,92.03,29.08,90.04,50.6,4.78
2014-09-16,95.62,38.65,99.2,92.43,51.79,97.21,37.05,93.63,39.84,13.55
2014-09-17,97.61,41.43,98.01,92.03,53.39,97.21,28.69,94.02,40.64,24.7
2014-09-18,98.41,44.22,98.01,92.43,59.76,98.01,31.47,95.62,47.01,19.92
2014-09-19,95.22,45.42,100.0,91.24,49.0,99.6,40.64,91.24,40.24,17.93
2014-09-22,95.62,33.47,99.6,84.06,57.77,97.21,29.08,85.66,34.66,16.33
2014-09-23,99.6,28.69,96.81,74.9,52.59,100.0,25.9,85.66,26.69,10.76
2014-09-24,97.61,41.83,99.6,84.06,56.97,100.0,37.05,86.06,29.08,12.75
2014-09-25,87.65,30.68,94.82,68.53,41.83,96.81,23.9,83.27,18.33,8.76
2014-09-26,92.83,40.64,95.22,85.66,43.82,100.0,24.7,82.87,16.73,0.8
2014-09-29,91.24,41.83,95.22,88.45,41.43,100.0,23.11,82.07,15.54,0.4
2014-09-30,92.83,44.62,94.42,89.64,40.64,100.0,23.51,81.27,9.56,0.0
2014-10-01,90.44,35.06,92.83,85.66,34.26,93.63,19.52,80.48,7.17,0.0
2014-10-02,90.44,33.07,92.43,86.85,31.47,95.22,20.72,85.66,9.16,0.0
2014-10-03,90.04,48.21,93.63,93.63,41.43,96.41,23.9,89.24,9.56,0.4
2014-10-06,90.04,41.43,93.63,83.67,38.25,96.81,22.71,92.43,7.57,0.0
2014-10-07,87.25,30.68,91.24,66.93,28.29,91.63,18.33,90.84,1.99,0.4
2014-10-08,92.83,43.43,98.01,68.53,45.42,96.41,23.51,89.64,2.39,0.8
2014-10-09,94.42,33.86,91.24,60.16,33.86,89.64,16.33,89.24,0.0,0.0
2014-10-10,91.24,33.86,80.48,56.18,10.76,80.08,12.35,74.1,0.0,0.0
2014-10-13,88.84,18.73,79.28,45.82,9.16,80.08,7.17,64.54,0.4,0.0
2014-10-14,85.66,21.12,79.28,51.0,11.55,81.67,9.56,66.53,0.0,0.0
2014-10-15,81.67,19.52,76.89,47.41,9.56,80.48,6.77,69.32,0.0,0.8
2014-10-16,79.28,21.12,74.5,41.43,9.16,77.29,4.78,65.34,0.8,1.2
2014-10-17,81.67,26.29,78.49,54.98,13.55,90.04,5.18,66.53,1.59,1.59
2014-10-20,88.45,40.24,81.27,46.22,23.9,93.23,7.97,69.72,1.2,1.99
2014-10-21,98.8,35.06,85.66,57.77,41.83,98.8,16.73,72.51,2.79,3.19
2014-10-22,99.6,38.65,81.27,54.58,34.66,98.01,15.14,69.72,1.2,2.39
2014-10-23,100.0,42.63,86.85,58.17,44.62,100.0,15.94,72.11,1.99,3.19
2014-10-24,100.0,52.99,93.23,58.57,54.18,100.0,0.0,71.71,1.99,3.59
2014-10-27,99.6,54.18,91.63,58.17,52.19,99.6,0.8,58.17,1.59,3.98
2014-10-28,100.0,62.55,95.22,58.96,59.76,100.0,2.39,78.88,3.98,4.38
2014-10-29,100.0,58.17,96.02,58.96,62.55,86.06,1.99,74.5,5.18,2.79
2014-10-30,99.6,67.73,91.24,58.57,64.94,79.68,5.18,75.3,4.78,5.58
2014-10-31,100.0,51.79,98.41,61.75,70.12,84.06,9.56,78.09,5.98,6.77
2014-11-03,100.0,55.78,99.6,64.94,69.32,78.88,9.96,78.09,6.37,7.97
2014-11-04,99.6,60.96,100.0,78.09,63.75,85.26,6.37,74.9,6.37,6.37
2014-11-05,99.6,60.16,100.0,88.05,63.75,82.47,3.19,66.14,6.37,3.19
2014-11-06,99.2,70.92,100.0,93.23,1.99,84.46,3.98,76.89,5.18,3.59
2014-11-07,99.6,76.49,99.6,93.63,1.2,84.86,6.37,76.1,6.37,7.57
2014-11-10,98.8,74.1,100.0,87.25,1.2,82.87,11.16,77.69,5.58,7.97
2014-11-11,100.0,76.49,99.6,87.25,1.2,79.28,18.73,83.27,4.38,11.95
2014-11-12,100.0,78.88,99.2,85.26,1.59,80.08,18.33,81.67,3.19,13.15
2014-11-13,100.0,79.68,100.0,96.81,1.99,76.49,24.7,83.67,1.99,11.95
2014-11-14,100.0,84.46,99.6,100.0,2.79,81.27,43.43,89.24,0.4,12.75
2014-11-17,99.6,78.88,99.2,100.0,1.59,75.7,32.27,86.06,3.19,12.75
2014-11-18,100.0,72.51,97.61,100.0,7.17,76.49,38.65,88.84,1.99,11.95
2014-11-19,99.6,79.28,96.41,99.6,1.99,71.31,41.43,78.49,1.2,11.55
2014-11-20,100.0,86.45,97.21,100.0,3.59,72.51,47.81,79.28,5.18,11.95
2014-11-21,100.0,96.41,95.62,100.0,5.98,73.31,51.39,75.7,9.96,12.35
2014-11-24,100.0,97.61,94.82,100.0,6.37,74.5,56.18,77.29,11.95,11.16
2014-11-25,99.6,97.21,93.63,100.0,7.97,84.86,55.38,78.49,12.35,11.16
2014-11-26,100.0,95.62,94.82,100.0,7.97,94.42,53.39,78.88,12.75,11.16
2014-11-28,99.6,99.6,94.82,100.0,14.34,94.42,59.76,74.5,10.76,10.36
2014-12-01,97.21,99.2,96.02,99.6,6.77,82.07,40.64,60.16,4.38,8.37
2014-12-02,96.41,98.01,95.62,100.0,21.91,83.27,41.83,59.76,5.18,8.37
2014-12-03,97.61,98.8,94.82,100.0,30.68,79.28,25.1,56.18,8.76,9.16
2014-12-04,97.21,100.0,98.01,99.2,21.51,82.07,25.9,54.58,6.37,9.16
2014-12-05,96.02,100.0,94.82,98.01,21.91,87.65,20.72,49.8,3.59,9.16
2014-12-08,93.63,100.0,92.03,96.81,11.95,88.05,13.55,39.84,0.0,8.76
2014-12-09,94.42,99.2,91.63,97.21,16.33,89.64,20.72,41.04,0.4,12.75
2014-12-10,92.83,98.8,87.65,95.22,6.37,86.06,12.35,35.86,0.0,9.96
2014-12-11,92.43,99.2,89.24,95.62,8.37,94.42,15.54,35.06,0.4,7.97
2014-12-12,91.63,99.2,87.65,94.42,2.79,94.42,15.54,30.28,0.8,9.56
2014-12-15,88.45,96.81,84.06,93.63,1.59,89.24,13.15,25.9,0.0,7.97
2014-12-16,86.85,92.43,73.71,92.43,1.59,73.71,2.39,19.92,1.2,2.39
2014-12-17,90.84,94.82,76.1,94.02,10.36,84.46,6.37,28.69,1.99,5.98
2014-12-18,93.23,93.63,90.44,98.8,22.31,96.41,6.37,43.03,2.39,9.16
2014-12-19,92.03,92.03,91.63,99.2,23.11,98.41,7.97,43.82,2.79,19.92
2014-12-22,93.63,96.02,93.63,100.0,32.27,100.0,15.94,47.41,7.97,23.9
2014-12-23,92.43,97.61,94.82,100.0,32.27,98.8,15.54,46.22,9.56,21.12
2014-12-24,91.63,96.81,93.63,100.0,32.27,99.6,10.36,46.61,6.77,21.12
2014-12-26,94.02,97.61,92.03,100.0,45.42,99.6,21.12,54.18,7.17,17.93
2014-12-29,93.23,97.61,87.25,100.0,37.05,96.81,24.7,51.39,9.16,22.71
2014-12-30,91.24,96.81,85.26,99.6,37.45,96.02,22.31,45.42,5.58,22.31
2014-12-31,88.45,97.21,78.49,96.81,27.89,92.43,22.71,45.82,11.55,17.93
2015-01-02,86.45,96.02,82.47,94.82,27.09,93.63,20.72,41.04,13.94,23.51
2015-01-05,81.67,90.04,76.49,92.03,25.1,86.06,9.16,32.27,9.96,22.31
2015-01-06,81.67,88.05,71.31,91.63,14.34,80.08,3.19,33.47,5.98,21.51
2015-01-07,83.27,94.02,75.7,92.83,23.11,80.08,7.17,33.07,3.59,19.12
2015-01-08,89.64,97.61,89.64,94.02,29.48,92.03,9.56,32.27,5.18,15.94
2015-01-09,90.44,88.84,86.06,96.41,28.69,89.64,5.58,23.51,7.17,18.33
2015-01-12,85.26,90.04,78.88,97.61,21.51,82.47,1.2,17.13,7.57,17.53
2015-01-13,87.25,92.83,75.3,97.61,15.54,80.48,2.79,19.92,12.35,15.94
2015-01-14,86.85,90.04,71.71,96.41,10.76,78.88,2.39,9.56,7.97,17.13
2015-01-15,80.08,86.45,68.13,90.84,7.17,60.96,0.0,9.16,1.99,16.73
2015-01-16,78.09,92.03,74.5,94.02,7.17,70.92,1.59,9.56,0.0,17.93
2015-01-20,82.87,94.02,75.7,97.21,13.55,78.49,1.2,8.76,0.0,19.92
2015-01-21,85.66,94.42,70.52,95.62,8.76,82.47,8.37,11.95,0.8,17.13
2015-01-22,90.84,98.01,85.26,100.0,10.36,88.45,27.89,16.33,1.59,19.92
2015-01-23,92.83,100.0,85.66,97.21,11.95,90.04,32.27,15.54,1.2,29.08
2015-01-26,92.83,99.6,83.27,95.62,16.73,86.45,26.69,23.11,7.97,22.71
2015-01-27,82.47,100.0,46.61,85.26,9.56,72.11,22.31,22.31,20.32,22.31
2015-01-28,96.41,98.8,35.46,82.87,5.58,76.89,16.33,13.15,11.16,16.73
2015-01-29,99.2,100.0,44.22,86.85,0.0,91.24,31.87,21.12,8.37,17.13
2015-01-30,98.01,98.01,29.88,80.08,0.0,72.51,86.45,16.33,5.58,16.33
2015-02-02,98.8,98.41,36.25,83.27,0.8,65.74,95.22,32.67,19.12,16.73
2015-02-03,98.8,99.6,38.25,86.45,1.2,68.92,94.42,39.44,26.29,19.12
2015-02-04,100.0,99.6,42.23,81.27,1.59,70.12,95.22,39.44,31.08,18.33
2015-02-05,100.0,100.0,46.22,87.25,1.99,69.32,99.2,44.22,33.07,24.3
2015-02-06,98.8,99.2,45.42,86.85,1.2,57.37,99.2,37.05,32.27,33.47
2015-02-09,99.6,98.8,45.02,85.66,2.39,56.97,95.62,37.05,32.67,34.66
2015-02-10,100.0,100.0,46.22,89.24,4.38,66.53,97.61,34.26,33.07,36.25
2015-02-11,100.0,99.6,44.62,82.87,4.38,78.49,99.6,32.27,33.47,37.45
2015-02-12,100.0,100.0,48.21,100.0,6.37,75.3,99.6,12.35,33.86,25.5
2015-02-13,100.0,99.6,52.59,99.6,9.96,69.32,100.0,13.55,34.26,0.0
2015-02-17,100.0,100.0,51.0,99.2,9.56,67.73,98.8,15.54,33.86,3.19
2015-02-18,100.0,100.0,50.2,100.0,7.57,80.08,96.41,15.94,33.86,2.79
2015-02-19,99.6,100.0,49.4,98.8,11.16,96.02,99.6,31.08,33.47,3.98
2015-02-20,100.0,100.0,52.19,100.0,14.74,96.41,100.0,35.86,33.86,4.38
2015-02-23,100.0,100.0,54.98,100.0,11.16,94.02,99.2,22.71,34.26,4.78
2015-02-24,99.6,99.2,54.58,100.0,13.94,92.43,98.01,13.94,35.86,5.18
2015-02-25,98.8,100.0,52.59,98.8,16.33,95.62,100.0,12.35,35.46,5.58
2015-02-26,99.2,100.0,52.99,100.0,19.52,97.61,99.6,22.31,35.46,3.19
2015-02-27,97.61,98.41,50.2,98.41,23.11,93.23,98.41,11.55,37.05,2.79
2015-03-02,98.41,99.2,51.0,100.0,24.7,95.22,100.0,5.98,38.25,6.37
2015-03-03,98.41,98.8,45.82,98.01,14.74,94.82,98.8,9.16,37.85,8.37
2015-03-04,96.81,96.41,42.63,95.62,10.36,99.6,98.01,11.95,33.47,11.16
2015-03-05,94.42,98.41,43.43,94.42,11.55,99.6,100.0,9.96,32.27,12.75
2015-03-06,94.82,95.22,38.25,94.02,16.73,95.22,96.02,4.38,31.87,19.12
2015-03-09,95.22,95.62,41.43,95.62,26.69,92.83,94.42,2.39,32.27,19.52
2015-03-10,92.83,94.42,35.86,93.23,19.92,81.27,88.84,1.99,32.27,20.72
2015-03-11,92.43,92.83,33.86,90.84,5.18,81.67,88.05,5.18,31.08,27.89
2015-03-12,92.43,96.41,23.51,90.04,3.98,90.44,92.03,3.19,26.69,34.66
2015-03-13,92.03,96.02,26.29,86.85,3.19,86.06,89.64,1.59,25.5,26.69
2015-03-16,93.23,98.8,27.89,91.24,5.18,86.06,90.84,7.57,27.49,23.9
2015-03-17,94.42,99.6,30.28,88.45,5.18,92.03,90.04,7.17,29.08,30.68
2015-03-18,96.41,100.0,39.44,88.45,6.37,99.2,93.23,13.55,25.9,31.08
2015-03-19,94.82,100.0,36.65,90.44,5.58,100.0,90.84,7.97,25.1,33.47
2015-03-20,92.03,99.6,41.83,92.03,6.37,100.0,94.42,10.36,31.87,39.84
2015-03-23,94.42,99.2,41.04,91.63,6.77,100.0,92.43,13.55,34.26,45.42
2015-03-24,92.83,100.0,41.83,85.26,3.59,100.0,91.24,16.33,31.08,48.61
2015-03-25,88.84,98.01,23.9,77.69,2.79,98.8,88.45,7.17,12.35,46.22
2015-03-26,89.24,97.61,21.12,72.91,2.79,98.8,86.85,2.79,14.74,42.23
2015-03-27,88.05,97.21,18.33,73.71,2.39,98.8,87.65,1.2,24.7,47.01
2015-03-30,91.24,98.41,17.93,80.48,4.78,98.41,92.03,3.59,23.11,47.41
2015-03-31,88.84,96.41,16.33,78.49,5.98,96.81,88.45,2.39,21.12,52.99
2015-04-01,88.45,89.64,16.73,74.1,7.17,96.41,86.06,1.59,23.11,48.61
2015-04-02,90.44,95.62,12.35,72.51,4.38,96.02,88.45,5.58,23.51,47.81
2015-04-06,94.42,95.62,25.1,72.91,3.98,96.81,93.63,21.12,24.7,47.41
2015-04-07,90.44,93.63,24.7,75.3,3.98,96.41,91.24,21.51,25.1,50.2
2015-04-08,89.64,97.21,22.71,78.49,3.98,96.02,96.81,34.66,25.9,57.77
2015-04-09,91.63,98.01,23.51,79.28,6.37,95.22,97.61,38.65,27.89,10.76
2015-04-10,93.23,98.41,29.08,85.26,7.57,94.82,96.81,40.24,33.07,17.13
2015-04-13,92.03,98.41,29.48,84.46,6.37,98.01,96.41,37.45,35.46,15.94
2015-04-14,89.24,98.01,25.5,81.27,7.57,98.8,98.8,33.86,20.32,15.54
2015-04-15,91.63,97.21,35.06,88.84,5.98,96.02,96.81,35.06,25.9,15.94
2015-04-16,88.45,97.61,34.26,92.83,5.18,94.82,99.6,30.28,41.83,16.33
2015-04-17,85.66,94.82,23.9,81.67,3.19,90.44,90.44,30.28,5.98,15.94
2015-04-20,94.82,96.02,41.83,92.03,7.57,97.61,100.0,27.09,3.19,15.94
2015-04-21,91.63,98.01,38.25,93.23,7.17,98.8,100.0,37.05,0.4,19.92
2015-04-22,96.81,97.61,41.83,92.43,9.56,99.6,99.6,49.8,0.4,21.91
2015-04-23,98.8,100.0,45.82,92.83,6.77,94.02,99.6,48.21,0.8,22.71
2015-04-24,98.8,100.0,91.63,93.23,6.77,90.44,100.0,47.41,0.8,22.31
2015-04-27,99.6,99.6,92.83,93.23,11.95,91.24,99.6,66.53,1.59,17.53
2015-04-28,98.8,99.2,98.8,94.82,14.74,86.45,99.2,64.94,1.2,16.73
2015-04-29,95.22,99.2,98.41,93.23,9.16,85.26,99.2,67.33,0.8,17.13
2015-04-30,83.27,98.41,94.82,92.03,6.77,76.89,98.41,58.17,0.4,17.53
2015-05-01,96.02,98.41,94.82,93.23,7.97,78.49,98.41,57.77,2.39,19.92
2015-05-04,94.82,98.41,92.43,93.23,12.75,76.89,98.41,64.54,2.79,22.31
2015-05-05,83.27,96.81,86.85,91.63,7.97,66.53,97.21,67.73,1.59,23.11
2015-05-06,81.67,96.02,69.72,92.03,5.58,72.51,96.81,62.95,1.99,36.65
2015-05-07,82.07,96.41,76.1,89.64,9.16,74.1,98.41,69.72,3.98,58.57
2015-05-08,91.63,97.61,88.05,93.23,16.73,74.9,99.2,69.32,3.98,63.75
2015-05-11,84.46,96.81,82.47,92.83,13.94,70.12,98.8,73.31,4.78,66.93
2015-05-12,82.47,97.21,82.07,93.23,11.95,62.55,98.41,78.09,6.37,69.72
2015-05-13,83.27,96.81,86.45,95.22,19.12,73.71,96.81,77.29,6.77,76.1
2015-05-14,96.02,98.41,96.02,90.84,25.5,89.24,98.41,77.29,5.58,80.88
2015-05-15,94.82,99.2,92.03,98.01,31.47,84.46,96.02,81.67,5.18,81.27
2015-05-18,97.61,99.6,89.64,99.2,25.1,87.65,95.62,81.27,7.57,72.11
2015-05-19,97.21,99.6,83.27,98.8,18.33,84.86,94.02,78.88,1.99,74.5
2015-05-20,96.81,98.8,83.27,97.61,16.33,84.06,95.22,76.1,5.98,71.71
2015-05-21,98.8,99.2,80.08,94.42,22.31,83.67,98.01,77.29,2.39,72.91
2015-05-22,99.2,99.6,74.5,90.84,18.73,83.67,96.41,78.88,2.79,70.12
2015-05-26,95.22,97.21,69.32,87.25,17.53,76.89,94.82,78.49,0.0,63.35
2015-05-27,98.41,99.6,84.86,92.03,33.86,84.06,97.61,78.09,3.59,64.54
2015-05-28,98.01,99.6,80.48,93.23,29.48,80.88,94.82,84.06,1.2,71.71
2015-05-29,96.41,100.0,72.91,91.63,20.72,75.3,96.02,82.87,4.38,72.91
2015-06-01,96.81,100.0,78.09,88.05,18.73,81.27,96.81,81.67,0.8,72.11
2015-06-02,94.02,98.41,73.31,86.85,17.13,82.07,96.81,78.88,5.98,76.1
2015-06-03,94.82,99.6,71.71,86.85,23.11,94.42,99.2,80.88,5.18,84.06
2015-06-04,92.03,97.61,63.35,80.48,13.15,91.24,95.62,74.1,10.76,82.47
2015-06-05,88.45,99.6,60.16,79.68,7.97,91.24,93.63,81.27,11.16,88.45
2015-06-08,85.26,96.41,54.58,75.7,4.78,84.06,90.44,87.25,8.37,76.1
2015-06-09,83.67,96.41,54.18,73.71,1.59,84.06,91.63,86.85,5.98,75.7
2015-06-10,90.04,100.0,67.33,81.27,5.58,91.24,95.22,81.67,10.76,80.48
2015-06-11,86.85,99.6,64.14,83.27,6.37,89.24,98.41,82.47,11.16,76.89
2015-06-12,81.67,99.6,56.97,78.49,3.19,88.05,94.42,80.88,9.16,85.26
2015-06-15,79.68,98.8,51.39,77.69,1.59,83.27,88.84,80.08,11.95,77.29
2015-06-16,83.67,100.0,54.18,81.67,1.59,86.06,92.43,84.46,15.54,73.71
2015-06-17,81.67,100.0,56.97,84.46,1.99,88.84,92.83,92.03,18.33,74.9
2015-06-18,84.86,100.0,69.32,88.45,7.97,95.22,99.6,94.02,21.12,78.49
2015-06-19,76.49,99.6,58.17,84.86,3.19,94.02,98.41,94.42,24.3,78.88
2015-06-22,83.27,99.2,59.36,83.67,8.76,99.6,98.41,89.64,27.49,76.89
2015-06-23,78.09,100.0,54.18,80.08,4.38,100.0,100.0,96.02,27.09,75.3
2015-06-24,84.86,98.41,49.8,75.7,0.8,100.0,99.2,95.62,28.29,77.69
2015-06-25,81.67,99.2,50.6,72.91,0.8,99.6,98.8,96.02,24.7,80.48
2015-06-26,75.3,100.0,47.01,70.92,0.8,99.6,97.61,95.22,18.73,72.51
2015-06-29,65.74,97.21,37.45,55.78,0.4,98.41,91.24,92.43,14.34,66.53
2015-06-30,68.53,97.21,36.65,53.78,0.8,98.01,96.02,95.62,17.13,64.94
2015-07-01,74.5,97.61,38.25,51.39,1.2,98.41,97.21,96.02,17.53,61.75
2015-07-02,72.51,99.6,37.85,51.0,1.59,98.41,97.21,97.61,23.11,62.15
2015-07-06,69.32,99.6,37.05,48.21,1.99,98.41,95.62,97.21,20.32,58.96
2015-07-07,67.73,99.6,35.86,51.39,1.2,97.61,96.41,94.02,0.0,62.95
2015-07-08,60.16,94.82,35.06,43.43,0.0,96.02,88.84,80.08,0.0,52.59
2015-07-09,58.96,97.21,38.65,42.23,0.0,96.81,94.42,83.27,0.0,41.83
2015-07-10,60.56,99.6,39.04,49.8,1.99,98.8,99.2,83.67,0.0,42.23
2015-07-13,67.33,100.0,49.0,60.16,3.98,100.0,100.0,90.44,0.4,44.62
2015-07-14,66.93,100.0,49.0,64.54,4.78,99.6,100.0,92.83,1.59,55.38
2015-07-15,75.7,99.2,51.79,66.14,4.78,99.6,99.6,90.84,0.8,49.4
2015-07-16,86.06,99.6,67.33,71.71,5.58,100.0,100.0,92.83,0.0,56.18
2015-07-17,92.83,98.8,66.93,66.53,5.58,100.0,100.0,95.62,0.0,51.0
2015-07-20,98.41,100.0,73.31,63.35,4.78,100.0,100.0,99.2,0.4,42.63
2015-07-21,96.81,99.6,78.09,59.76,7.17,100.0,99.6,92.03,0.8,48.21
2015-07-22,62.95,100.0,46.61,52.59,5.98,99.2,100.0,92.83,0.4,44.22
2015-07-23,62.55,99.6,56.18,62.55,0.0,98.8,98.41,92.03,0.0,45.82
2015-07-24,59.36,100.0,52.59,72.91,0.0,98.8,100.0,90.04,0.0,39.44
2015-07-27,55.78,99.6,43.43,66.53,1.59,97.61,100.0,73.31,0.0,27.49
2015-07-28,56.97,99.6,43.03,66.53,4.38,98.01,99.2,89.24,1.2,21.51
2015-07-29,55.38,100.0,58.96,72.91,5.58,98.8,99.2,88.45,4.78,25.5
2015-07-30,54.18,100.0,71.31,70.52,8.76,97.21,100.0,91.24,3.59,20.32
2015-07-31,52.99,99.6,67.73,73.31,8.76,96.02,99.6,90.04,3.98,22.31
2015-08-03,48.21,100.0,69.72,71.31,9.56,96.02,99.2,80.88,7.57,23.9
2015-08-04,43.43,100.0,81.67,60.56,6.37,95.62,98.8,90.04,7.57,24.3
2015-08-05,45.02,100.0,82.87,67.73,7.97,98.01,100.0,94.82,7.97,27.49
2015-08-06,44.22,97.21,64.14,64.54,3.98,96.41,97.61,57.37,7.57,17.93
2015-08-07,45.82,96.81,66.93,62.55,4.78,95.62,96.02,52.59,7.57,45.42
2015-08-10,51.79,94.82,77.29,76.49,6.37,94.82,96.02,51.39,4.38,50.6
2015-08-11,39.04,94.82,58.17,57.77,2.39,93.23,96.41,49.0,3.59,51.0
2015-08-12,43.43,94.82,66.53,54.18,2.79,95.22,95.62,49.8,3.98,63.75
2015-08-13,43.03,95.62,65.74,79.28,1.99,92.43,97.61,54.18,2.39,56.57
2015-08-14,45.82,96.02,72.91,84.86,1.59,95.62,98.01,56.18,3.59,56.97
2015-08-17,47.01,98.01,76.89,80.48,2.79,92.43,98.8,74.5,3.59,47.41
2015-08-18,46.22,98.01,76.1,64.94,0.0,96.41,98.01,82.07,3.98,43.43
2015-08-19,40.64,97.21,60.16,50.2,0.0,97.21,97.61,75.3,4.38,37.05
2015-08-20,34.66,90.84,41.43,32.27,0.0,90.04,92.43,53.78,0.8,28.69
2015-08-21,18.33,81.27,18.73,24.7,0.0,84.86,92.03,43.82,1.99,16.33
2015-08-24,16.33,70.12,7.97,19.92,0.0,72.11,88.84,33.47,1.2,10.36
2015-08-25,16.73,73.31,0.8,7.57,0.0,78.09,89.24,35.06,0.4,17.13
2015-08-26,27.49,84.86,16.33,23.11,0.8,85.26,92.03,39.04,1.59,15.14
2015-08-27,35.06,90.84,26.29,23.11,1.2,88.84,92.43,58.17,3.59,13.94
2015-08-28,36.25,88.45,26.69,22.71,1.59,90.44,92.03,66.93,7.57,31.08
2015-08-31,33.86,87.65,22.71,22.31,0.8,87.65,91.24,68.92,7.17,32.27
2015-09-01,19.92,80.88,9.96,15.54,0.4,84.46,90.44,51.79,1.59,27.89
2015-09-02,31.08,87.65,22.71,21.12,1.2,88.84,90.84,65.34,3.59,28.29
2015-09-03,27.49,86.85,23.51,22.31,1.2,86.45,90.44,61.75,5.98,35.06
2015-09-04,23.51,84.86,15.94,20.32,0.4,86.45,89.64,55.78,8.76,28.69
2015-09-08,30.68,87.25,28.29,23.11,1.2,87.25,91.63,67.73,10.36,29.08
2015-09-09,26.29,86.45,21.12,21.91,0.8,89.24,91.24,70.52,9.96,31.87
2015-09-10,32.67,88.05,23.11,22.71,2.39,90.44,92.43,69.32,9.56,23.11
2015-09-11,38.65,92.83,24.3,21.91,1.2,90.44,95.22,73.71,15.94,23.51
2015-09-14,42.63,91.63,20.32,19.92,0.8,90.44,91.63,79.28,9.16,27.89
2015-09-15,45.02,94.02,31.08,21.12,1.99,90.44,92.03,79.68,11.16,34.66
2015-09-16,45.42,96.02,35.06,21.91,3.19,90.84,93.63,89.64,12.35,33.47
2015-09-17,35.46,96.02,34.66,19.52,2.39,94.42,100.0,88.84,12.75,28.29
2015-09-18,34.26,92.43,25.1,17.13,1.59,94.42,100.0,87.65,11.95,35.86
2015-09-21,40.64,96.81,33.86,17.13,1.59,97.61,100.0,91.24,8.76,31.08
2015-09-22,33.47,93.63,31.08,12.75,0.4,88.84,98.8,87.65,2.39,14.34
2015-09-23,37.05,97.61,29.88,15.14,0.0,90.44,97.21,87.65,1.59,12.35
2015-09-24,38.65,99.2,31.87,15.94,0.0,94.02,95.62,90.04,2.79,11.55
2015-09-25,37.85,98.01,32.67,21.51,0.0,87.25,90.04,81.27,2.39,7.97
2015-09-28,27.09,85.66,23.9,17.13,0.0,81.27,84.46,67.73,0.8,3.19
2015-09-29,16.33,84.46,25.1,16.33,0.0,75.7,82.87,63.35,1.59,0.0
2015-09-30,21.51,90.44,38.25,22.31,1.99,83.67,85.26,67.33,4.38,1.99
2015-10-01,18.73,94.82,42.23,17.93,0.8,85.26,87.65,53.39,5.18,1.2
2015-10-02,22.31,98.41,47.01,17.93,7.17,86.45,94.82,64.94,13.15,11.16
2015-10-05,22.31,100.0,64.94,28.29,9.96,90.44,99.6,62.95,11.55,14.34
2015-10-06,22.71,98.8,68.13,36.65,10.36,86.85,98.01,54.98,13.94,17.13
2015-10-07,21.91,99.2,68.92,45.02,11.16,86.06,99.2,47.41,16.33,17.93
2015-10-08,16.33,100.0,80.08,52.59,13.15,86.06,94.02,41.04,20.72,25.9
2015-10-09,25.1,100.0,73.71,52.59,13.55,87.65,98.41,35.46,22.71,28.69
2015-10-12,22.31,100.0,72.51,54.18,13.94,92.43,100.0,29.48,17.53,28.69
